yp,Street,quant
-2.10627506925615,2537 OLD MILL RD,0.0249371690701022
-2.17621814792062,2537 OLD MILL RD,0.0249371690701022
-3.06981099952727,2537 OLD MILL RD,0.0249371690701022
-3.06981102500832,2537 OLD MILL RD,0.0249371690701022
-3.06981105048937,2537 OLD MILL RD,0.0249371690701022
-3.06981107597042,2537 OLD MILL RD,0.0249371690701022
-3.06981110145147,2537 OLD MILL RD,0.0249371690701022
-3.17996264563026,2537 OLD MILL RD,0.0249371690701022
-3.17996267111131,2537 OLD MILL RD,0.0249371690701022
-3.17996269659236,2537 OLD MILL RD,0.0249371690701022
-3.17996272207341,2537 OLD MILL RD,0.0249371690701022
-3.17996274755446,2537 OLD MILL RD,0.0249371690701022
-2.67293866096576,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293863272464,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293860448352,2540-1D BELLEMEADE ST,0.180245467632921
-2.6729385762424,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293854800129,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293851976017,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293849151905,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293846327793,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293843503682,2540-1D BELLEMEADE ST,0.180245467632921
-2.6729384067957,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293837855458,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293835031346,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293832207235,2540-1D BELLEMEADE ST,0.180245467632921
-2.67293829383123,2540-1D BELLEMEADE ST,0.180245467632921
-2.24313177282127,2540-1D BELLEMEADE ST,0.180245467632921
-2.24313202139506,2540-1D BELLEMEADE ST,0.180245467632921
-2.3130750157731,2540-1D BELLEMEADE ST,0.180245467632921
-2.31307526434689,2540-1D BELLEMEADE ST,0.180245467632921
-2.98616864975533,2540-1D BELLEMEADE ST,0.180245467632921
-2.5830956803732,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.73387424039628,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.85588823566107,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.90896618122275,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.9089662067038,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.90896623218485,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911777636364,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911780184469,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911782732574,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911785280679,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911787828784,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911790376889,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911792924994,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911795473099,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911798021204,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911800569309,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911803117414,2599 S MAIN ST/FRALEY RD,0.118634555791426
-3.01911805665519,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.91855996819849,2599 S MAIN ST/FRALEY RD,0.118634555791426
-2.02405096609859,2600 N CENTENNIAL ST,0.238855135055999
-2.02405129895881,2600 N CENTENNIAL ST,0.238855135055999
-2.02405163181903,2600 N CENTENNIAL ST,0.238855135055999
-2.02405196467925,2600 N CENTENNIAL ST,0.238855135055999
-2.02405229753947,2600 N CENTENNIAL ST,0.238855135055999
-2.02405263039969,2600 N CENTENNIAL ST,0.238855135055999
-2.0240529632599,2600 N CENTENNIAL ST,0.238855135055999
-2.80563624380551,2600 N CENTENNIAL ST,0.238855135055999
-2.80563626928656,2600 N CENTENNIAL ST,0.238855135055999
-2.8056362947676,2600 N CENTENNIAL ST,0.238855135055999
-2.80563632024865,2600 N CENTENNIAL ST,0.238855135055999
-2.8056363457297,2600 N CENTENNIAL ST,0.238855135055999
-2.80563637121075,2600 N CENTENNIAL ST,0.238855135055999
-2.8056363966918,2600 N CENTENNIAL ST,0.238855135055999
-2.95779861636189,2600 N CENTENNIAL ST,0.238855135055999
-2.95779864184294,2600 N CENTENNIAL ST,0.238855135055999
-2.95779866732399,2600 N CENTENNIAL ST,0.238855135055999
-2.83578223874772,2600 N CENTENNIAL ST,0.238855135055999
-2.83578226422877,2600 N CENTENNIAL ST,0.238855135055999
-2.34155315017568,2600 W ENGLISH RD,0.255349779176732
-2.34155339874947,2600 W ENGLISH RD,0.255349779176732
-2.92231452430008,2600 W ENGLISH RD,0.255349779176732
-2.92231454978113,2600 W ENGLISH RD,0.255349779176732
-2.92231457526218,2600 W ENGLISH RD,0.255349779176732
-2.92231460074323,2600 W ENGLISH RD,0.255349779176732
-2.92231462622428,2600 W ENGLISH RD,0.255349779176732
-2.92231465170533,2600 W ENGLISH RD,0.255349779176732
-2.92231467718638,2600 W ENGLISH RD,0.255349779176732
-2.92231470266743,2600 W ENGLISH RD,0.255349779176732
-2.92231472814847,2600 W ENGLISH RD,0.255349779176732
-2.92231475362952,2600 W ENGLISH RD,0.255349779176732
-2.92231477911057,2600 W ENGLISH RD,0.255349779176732
-2.92231480459162,2600 W ENGLISH RD,0.255349779176732
-2.92231483007267,2600 W ENGLISH RD,0.255349779176732
-2.92231485555372,2600 W ENGLISH RD,0.255349779176732
-2.74571744061555,2601 CENTRAL AV,0.180269867994046
-2.74571741237443,2601 CENTRAL AV,0.180269867994046
-2.74571738413332,2601 CENTRAL AV,0.180269867994046
-2.86773132567594,2601 CENTRAL AV,0.180269867994046
-2.86773129743483,2601 CENTRAL AV,0.180269867994046
-2.44272560485713,2601 CENTRAL AV,0.180269867994046
-2.44272585343092,2601 CENTRAL AV,0.180269867994046
-2.44272610200471,2601 CENTRAL AV,0.180269867994046
-2.4427263505785,2601 CENTRAL AV,0.180269867994046
-2.44272659915229,2601 CENTRAL AV,0.180269867994046
-2.44272684772609,2601 CENTRAL AV,0.180269867994046
-2.44272709629988,2601 CENTRAL AV,0.180269867994046
-2.44272734487367,2601 CENTRAL AV,0.180269867994046
